evolution$generation,evolution$evaluated,popInit,infectionRadiusI,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,infectionRadiusI,propRecovered,integraleInfected,density,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
600,48951,1500.0,1.0,30.155308797368978,75.93855817575586,89,"[0.032,0.018666666666666668,0.028666666666666667,0.027333333333333334,0.030666666666666665,0.024666666666666667,0.02666666666666667,0.022,0.023333333333333334,0.02666666666666667,0.021333333333333333,0.02266666666666667,0.025333333333333333,0.024,0.022,0.025333333333333333,0.025333333333333333,0.03133333333333333,0.029333333333333333,0.021333333333333333,0.028666666666666667,0.027333333333333334,0.021333333333333333,0.03133333333333333,0.023333333333333334,0.03266666666666666,0.026,0.028666666666666667,0.037333333333333336,0.024,0.026,0.028,0.028666666666666667,0.03,0.024666666666666667,0.024666666666666667,0.017333333333333333,0.020666666666666667,0.024666666666666667,0.030666666666666665,0.029333333333333333,0.029333333333333333,0.032,0.025333333333333333,0.03666666666666667,0.019333333333333334,0.027333333333333334,0.032,0.018666666666666668,0.02,0.018666666666666668,0.03266666666666666,0.037333333333333336,0.02266666666666667,0.022,0.027333333333333334,0.02266666666666667,0.024666666666666667,0.028,0.024,0.026,0.028,0.030666666666666665,0.029333333333333333,0.025333333333333333,0.022,0.023333333333333334,0.019333333333333334,0.023333333333333334,0.02,0.028666666666666667,0.03266666666666666,0.017333333333333333,0.027333333333333334,0.03,0.032,0.034666666666666665,0.03,0.03266666666666666,0.023333333333333334,0.017333333333333333,0.019333333333333334,0.022,0.028,0.03266666666666666,0.024666666666666667,0.037333333333333336,0.029333333333333333,0.03266666666666666]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0.836,0.86,0.8366666666666667,0.8446666666666667,0.854,0.8326666666666667,0.8553333333333333,0.854,0.8373333333333334,0.8353333333333334,0.8453333333333334,0.8566666666666667,0.8446666666666667,0.836,0.8406666666666667,0.8293333333333334,0.8293333333333334,0.842,0.8353333333333334,0.8473333333333334,0.8406666666666667,0.8426666666666667,0.8553333333333333,0.846,0.8406666666666667,0.8226666666666667,0.8473333333333334,0.8613333333333333,0.8473333333333334,0.8486666666666667,0.86,0.854,0.8553333333333333,0.8206666666666667,0.8593333333333333,0.8493333333333334,0.8573333333333333,0.8266666666666667,0.8486666666666667,0.8486666666666667,0.848,0.842,0.8473333333333334,0.8353333333333334,0.8313333333333334,0.8386666666666667,0.8466666666666667,0.8373333333333334,0.8406666666666667,0.8433333333333334,0.8546666666666667,0.854,0.8153333333333334,0.8133333333333334,0.8346666666666667,0.8573333333333333,0.852,0.8413333333333334,0.8273333333333334,0.83,0.846,0.84,0.842,0.8453333333333334,0.854,0.854,0.8366666666666667,0.8426666666666667,0.8586666666666667,0.8606666666666667,0.8433333333333334,0.826,0.8593333333333333,0.832,0.85,0.8166666666666667,0.8513333333333334,0.8386666666666667,0.82,0.8446666666666667,0.8373333333333334,0.8306666666666667,0.8633333333333333,0.8406666666666667,0.8366666666666667,0.858,0.836,0.8406666666666667,0.846]","[34.762477995074356,30.484783664676495,31.491268129693506,28.925132304141027,30.13012963107096,29.888762351703093,26.943750146324877,31.675187508427975,32.035473441471,32.37255486235152,29.64048983384268,30.155308797368978,28.02127434692037,30.038440752811496,32.91064133661292,32.452186126356295,28.357000514935198,29.657772018174484,29.79940010343407,28.950500822655073,30.851232915966765,29.063206228235817,27.54401362742568,31.381179021360193,30.196107765154434,30.006513584771202,28.449659547869558,28.728584194207144,29.208730090679804,29.959427820560055,29.862039877344156,30.54230322759898,28.608144463961516,32.28892235462841,32.38794256031175,28.795845273385897,29.70597546403566,33.30687557667188,29.585631039396944,30.87346151374069,30.564320993027017,30.171139174944518,30.96699852838123,28.923756583584844,30.3954910822099,29.313759738184014,30.519108252914368,30.514721499577128,29.200287621374635,29.76674946524007,30.341721185837187,31.344180344647345,31.100606552789106,30.19171188435231,32.68733998173043,31.748168341837427,31.655458641810334,32.955589021295076,28.760302975003622,29.45457211260228,29.320684839079746,30.153582910429584,32.10800662914583,32.28594471970236,31.673347847448216,29.95555541195683,30.608714659904106,27.964319980436183,29.561932187552216,31.406358076621167,31.82506191934704,29.808934626577802,32.54926905945726,30.097367774053208,30.439036651651573,29.98854804113804,30.316641336612975,32.18135494090981,29.635853128785094,30.814693240785292,32.41747393052559,27.583630879577523,28.929057456778224,27.853705972315346,29.3320293326267,29.864459149158073,30.70092127740375,28.346614188330406,32.779643934678155]","[1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[-1480633238,1477493082,-1956993088,-171685165,-1463002039,-1299952512,-482356003,-412477689,1161634914,-1730325436,872483389,1967481721,-388400794,1176814503,1101591465,1970587954,-348226942,-967081591,986819319,2114224414,958302915,1810168711,627630472,-1766944197,1784589193,-943675235,-228770656,842690539,-1401660493,-902715506,161067309,1668628615,-1302645795,-1254976174,-51257337,-1875173830,-714500105,-553815664,1406639775,1255449312,-1626432169,-1856939303,2096698325,38923660,921334322,-676738740,-213115488,-1763507237,42941098,1506324513,1006212707,1436174760,1509742866,1120677829,-1107324736,1087693980,-1255958792,-1471563173,-1583964545,-1956841210,-139169849,-1045272172,1462351184,983741027,1850734822,2145841637,-949072818,-509438609,376238175,-1869757734,-768270398,1943026890,1265423666,1685673441,224437067,-1075038224,679308167,622163555,1421705362,966851742,1481068004,-1017239857,-1655969889,-1638610004,1778234489,-1355766301,1718081371,-1566432284,-1602239871]","[70.17612403710778,72.3946045159652,73.77214133870784,77.24147467204116,74.48455817575584,75.26074626789845,79.99301107737448,72.25595324656521,74.68067276143505,73.92880800537449,75.72366132749889,76.46007960123193,80.76653148357494,76.26455817575588,69.48661991323185,73.04400609476832,75.65607960123197,77.65674626789851,77.09995324656522,87.97751910791705,73.35529953281552,76.93074626789856,83.74874626789851,74.46367672476563,75.97786481690824,79.50145737044117,76.15431448492106,74.64054277848929,76.21519815024156,78.87195324656523,77.59449467608337,72.973209445156,80.04414133870786,70.18933942810165,73.93274626789855,77.71861991323182,75.93855817575586,71.20807960123177,79.08461991323192,74.28987611182251,77.74255817575586,74.65207960123188,72.73941293456512,78.67147467204114,74.09007960123192,77.61701005809898,79.15260451596545,74.1413830087783,77.1308524412504,76.88480800537447,73.83062832555926,78.05457591945068,76.32110690008321,73.99550302222465,70.39812403710769,77.03996165889244,72.85618577458376,76.16685244125041,82.3356767247654,78.46607960123187,79.39607960123192,75.83634339143225,73.6227462678985,71.74787611182262,71.75655817575588,74.67807960123197,75.42741293456521,76.05853148357485,77.44061991323187,72.93541293456522,73.24989150908925,70.66501107737457,71.80341293456513,81.86814133870779,70.76829118667409,79.34807960123187,73.3298280094166,71.63080800537455,76.12322484242263,73.04474626789852,71.87141293456526,80.98207960123192,76.20095785334078,84.62341293456525,76.99328657989844,79.08747467204117,77.06766132749888,83.78407960123181,70.42074626789858]","[0.836,0.86,0.8366666666666667,0.8446666666666667,0.854,0.8326666666666667,0.8553333333333333,0.854,0.8373333333333334,0.8353333333333334,0.8453333333333334,0.8566666666666667,0.8446666666666667,0.836,0.8406666666666667,0.8293333333333334,0.8293333333333334,0.842,0.8353333333333334,0.8473333333333334,0.8406666666666667,0.8426666666666667,0.8553333333333333,0.846,0.8406666666666667,0.8226666666666667,0.8473333333333334,0.8613333333333333,0.8473333333333334,0.8486666666666667,0.86,0.854,0.8553333333333333,0.8206666666666667,0.8593333333333333,0.8493333333333334,0.8573333333333333,0.8266666666666667,0.8486666666666667,0.8486666666666667,0.848,0.842,0.8473333333333334,0.8353333333333334,0.8313333333333334,0.8386666666666667,0.8466666666666667,0.8373333333333334,0.8406666666666667,0.8433333333333334,0.8546666666666667,0.854,0.8153333333333334,0.8133333333333334,0.8346666666666667,0.8573333333333333,0.852,0.8413333333333334,0.8273333333333334,0.83,0.846,0.84,0.842,0.8453333333333334,0.854,0.854,0.8366666666666667,0.8426666666666667,0.8586666666666667,0.8606666666666667,0.8433333333333334,0.826,0.8593333333333333,0.832,0.85,0.8166666666666667,0.8513333333333334,0.8386666666666667,0.82,0.8446666666666667,0.8373333333333334,0.8306666666666667,0.8633333333333333,0.8406666666666667,0.8366666666666667,0.858,0.836,0.8406666666666667,0.846]","[0.08533333333333333,0.08733333333333333,0.07933333333333334,0.072,0.07066666666666667,0.09,0.07466666666666667,0.07866666666666666,0.092,0.1,0.082,0.07333333333333333,0.094,0.09533333333333334,0.096,0.09466666666666666,0.10733333333333334,0.07666666666666666,0.09266666666666666,0.08466666666666667,0.072,0.08266666666666667,0.076,0.076,0.08266666666666667,0.08866666666666667,0.07933333333333334,0.07,0.07466666666666667,0.08266666666666667,0.06333333333333334,0.072,0.06533333333333333,0.106,0.06733333333333333,0.07866666666666666,0.088,0.098,0.08,0.076,0.06533333333333333,0.07733333333333334,0.058,0.10133333333333333,0.07866666666666666,0.098,0.07733333333333334,0.07733333333333334,0.112,0.096,0.08533333333333333,0.06333333333333334,0.07933333333333334,0.12733333333333333,0.11133333333333334,0.059333333333333335,0.08666666666666667,0.078,0.09733333333333333,0.102,0.08,0.08266666666666667,0.07066666666666667,0.08133333333333333,0.07866666666666666,0.08866666666666667,0.098,0.1,0.084,0.06533333333333333,0.08266666666666667,0.07933333333333334,0.082,0.09266666666666666,0.07733333333333334,0.10266666666666667,0.07,0.078,0.098,0.09066666666666667,0.09666666666666666,0.11066666666666666,0.066,0.068,0.074,0.07133333333333333,0.06466666666666666,0.08533333333333333,0.06866666666666667]"
600,48951,587.4455928761704,2.1388489983283065,25.640606992530373,79.4245664368318,2,"[0.028938850178051274,0.02212970895968627]","[3.0,3.0]","[365.0,365.0]","[2.1388489983283065,2.1388489983283065]","[0.8136923755946182,0.846035796381852]","[27.33471047358372,23.94650351147703]","[0.5394358061305513,0.5394358061305513]","[7.0,7.0]","[1.0,1.0]","[-641694230,-71760015]","[79.38738257857703,79.46175029508656]","[0.8136923755946182,0.846035796381852]","[0.10383940358006634,0.09022112114333633]"
600,48951,500.0,3.2269536708978177,28.98967203531572,43.68279905639964,1,"[0.014]","[3.0]","[365.0]","[3.2269536708978177]","[0.884]","[28.98967203531572]","[0.4591368227731864]","[7.0]","[1.0]","[2039422155]","[43.68279905639964]","[0.884]","[0.048]"
600,48951,880.7816655527854,1.0,17.93188631974861,136.9218055163819,1,"[0.015894972099826227]","[3.0]","[365.0]","[1.0]","[0.7345747820419692]","[17.93188631974861]","[0.8087985909575623]","[7.0]","[1.0]","[-889996793]","[136.9218055163819]","[0.7345747820419692]","[0.21685283364762925]"
600,48951,695.3093185511339,1.6925355844142502,25.072943970194192,81.53097225387454,1,"[0.03451701186748155]","[3.0]","[365.0]","[1.6925355844142502]","[0.8384757466142394]","[25.072943970194192]","[0.638484222728314]","[7.0]","[1.0]","[-405770981]","[81.53097225387454]","[0.8384757466142394]","[0.08629252966870389]"
600,48951,587.4456232354992,2.1388482062060765,30.084195951268725,68.42199225234313,4,"[0.02383199303263442,0.03574798954895163,0.028938848682484652,0.022129707816017676]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[2.1388482062060765,2.1388482062060765,2.1388482062060765,2.1388482062060765]","[0.8698677456911563,0.8136923335428037,0.8256083300591209,0.8443334674419051]","[29.90067204761146,32.206708081337794,28.922823024586982,30.267719854925986]","[0.5394358340087229,0.5394358340087229,0.5394358340087229,0.5394358340087229]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[838084206,19234938,1642489091,-1542283220]","[66.37469822080521,65.06525488755135,70.46928628388103,77.58543110219607]","[0.8698677456911563,0.8136923335428037,0.8256083300591209,0.8443334674419051]","[0.06638912344805302,0.10213711299700465,0.06638912344805302,0.08681654604745395]"
600,48951,547.528113986006,1.6409435571791025,19.596993703511178,123.2673177533974,1,"[0.012784731635130081]","[3.0]","[365.0]","[1.6409435571791025]","[0.7798686297429349]","[19.596993703511178]","[0.5027806372690597]","[7.0]","[1.0]","[754669467]","[123.2673177533974]","[0.7798686297429349]","[0.16985429172387106]"
600,48951,522.6098525233679,3.6017123590131903,30.519950354191053,31.867324113967275,1,"[0.030615572826929397]","[3.0]","[365.0]","[3.6017123590131903]","[0.9165537115061988]","[30.519950354191053]","[0.4798988544750853]","[7.0]","[1.0]","[1267358012]","[31.867324113967275]","[0.9165537115061988]","[0.011480839810098523]"
600,48951,559.8670051262334,4.33793944795349,35.724965943763614,17.598354941591868,4,"[0.03572276954504685,0.028578215636037484,0.03393663106779451,0.01964752324977577]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[4.33793944795349,4.33793944795349,4.33793944795349,4.33793944795349]","[0.8894969616716666,0.9127167618759471,0.896641515580676,0.9216474542622088]","[34.65968997335949,34.819274152073675,38.53088291108002,36.63065773545355]","[0.5141111158183961,0.5141111158183961,0.5141111158183961,0.5141111158183961]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[173114754,1433135852,682776982,-1427118607]","[18.62677624724608,17.459646604564643,16.52901182339525,17.737063278619093]","[0.8894969616716666,0.9127167618759471,0.896641515580676,0.9216474542622088]","[0.0017861384772523427,0.014289107818018742,0.005358415431757028,0.0017861384772523427]"
600,48951,508.52497115687396,2.361867397659074,29.874820774534676,72.08238584275738,4,"[0.021631189467403028,0.015731774158111292,0.02753060477669476,0.04129590716504214]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[2.361867397659074,2.361867397659074,2.361867397659074,2.361867397659074]","[0.8278846150706067,0.8593481633868293,0.8200187279915511,0.8554152198473015]","[29.65913388746748,29.82819188998089,32.6949368588802,29.921449659088466]","[0.46696507911558677,0.46696507911558677,0.46696507911558677,0.46696507911558677]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[-434456956,-252182123,-1300634073,1623807530]","[72.90181858668764,69.59567461675302,74.12039732742151,71.26295309882711]","[0.8278846150706067,0.8593481633868293,0.8200187279915511,0.8554152198473015]","[0.1199547779555986,0.09242417317890385,0.06489356840220908,0.043262378934806056]"
600,48951,917.1783371422023,2.278839850470196,35.485832732570834,33.72348607973075,5,"[0.033799315514354174,0.023986611010186832,0.03052841401296506,0.03925081801666936,0.03488961601481721]","[3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0]","[2.278839850470196,2.278839850470196,2.278839850470196,2.278839850470196,2.278839850470196]","[0.8842337058755237,0.8875046073769128,0.8842337058755237,0.8787822033732086,0.8766016023722825]","[33.397186342866846,35.485832732570834,34.98425061591574,37.165438159424774,36.62348864750781]","[0.8422206952637303,0.8422206952637303,0.8422206952637303,0.8422206952637303,0.8422206952637303]","[7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0]","[699573773,-753739740,-1320565868,-1551056692,-770350727]","[33.21432086832268,34.0364438488678,33.820901595671494,32.978795423057065,33.72348607973075]","[0.8842337058755237,0.8875046073769128,0.8842337058755237,0.8787822033732086,0.8766016023722825]","[0.03488961601481721,0.05342472452268886,0.029438113512502022,0.02507691151064987,0.033799315514354174]"
600,48951,996.711817349363,1.361915179617206,24.7357933460463,83.51536627586538,1,"[0.021069279639772922]","[3.0]","[365.0]","[1.361915179617206]","[0.8287249991644016]","[24.7357933460463]","[0.91525419407655]","[7.0]","[1.0]","[-1546161645]","[83.51536627586538]","[0.8287249991644016]","[0.10032990304653772]"
600,48951,611.9305911209785,3.7325530540251086,34.94235890009982,22.469028596708775,4,"[0.019610067177745657,0.014707550383309244,0.040854306620303454,0.029415100766618487]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[3.7325530540251086,3.7325530540251086,3.7325530540251086,3.7325530540251086]","[0.9314781909429187,0.9282098464132945,0.8906238843226153,0.9151364682947974]","[34.40077223060814,33.79355107138018,35.483945569591505,36.7446192626169]","[0.5619197347300079,0.5619197347300079,0.5619197347300079,0.5619197347300079]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[-264616308,-1032172537,-236499898,-926109209]","[22.66730395328642,22.983622003185914,22.27075324013113,20.114136794957044]","[0.9314781909429187,0.9282098464132945,0.8906238843226153,0.9151364682947974]","[0.009805033588872828,0.009805033588872828,0.016341722648121382,0.014707550383309244]"
600,48951,536.6992460750452,2.3787122543437134,27.00327505989589,69.01431620629192,1,"[0.016769168329969213]","[3.0]","[365.0]","[2.3787122543437134]","[0.857090825753982]","[27.00327505989589]","[0.49283677325532155]","[7.0]","[1.0]","[1645546888]","[69.01431620629192]","[0.857090825753982]","[0.09316204627760673]"
600,48951,951.0973058031104,2.6795668482120583,36.583573493411095,23.95233363534968,6,"[0.02838826252083754,0.02943967965123893,0.023131176868830587,0.02838826252083754,0.033645348172844494,0.021028342608027807]","[3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0]","[2.6795668482120583,2.6795668482120583,2.6795668482120583,2.6795668482120583,2.6795668482120583,2.6795668482120583]","[0.8958073951019846,0.896858812232386,0.9052701492755971,0.8894988923195762,0.8873960580587734,0.9147329034492097]","[35.18896826364188,35.07491583007943,36.12516563137334,38.58423613496255,37.90544558950496,37.04198135544884]","[0.8733675902691556,0.8733675902691556,0.8733675902691556,0.8733675902691556,0.8733675902691556,0.8733675902691556]","[7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0]","[1358761661,1268738263,-2104310440,885773549,1318417913,717194177]","[23.35592621088573,24.363262794613544,25.58180382227368,23.54140447608582,23.40802193550548,24.555261039191514]","[0.8958073951019846,0.896858812232386,0.9052701492755971,0.8894988923195762,0.8873960580587734,0.9147329034492097]","[0.024182593999231977,0.012617005564816684,0.023131176868830587,0.016822674086422247,0.011565588434415294,0.016822674086422247]"
600,48951,732.7831516463658,1.3252985566523154,19.88335926536829,121.77715572486112,1,"[0.02183456315016567]","[3.0]","[365.0]","[1.3252985566523154]","[0.7737623316339959]","[19.88335926536829]","[0.6728954560572689]","[7.0]","[1.0]","[-389428656]","[121.77715572486112]","[0.7737623316339959]","[0.15284194205115967]"
600,48951,769.2817001626381,1.5393844283150826,26.516366825810348,85.5842496501138,3,"[0.036397590107863434,0.02599827864847388,0.02599827864847388]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.5393844283150826,1.5393844283150826,1.5393844283150826]","[0.8085464659675377,0.854043453602367,0.8306450028187404]","[25.003461676095313,28.999398287396478,26.516366825810348]","[0.7064111112604574,0.7064111112604574,0.7064111112604574]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[1329677142,1396445502,-460141291]","[85.5842496501138,83.99105426892527,88.80714518209876]","[0.8085464659675377,0.854043453602367,0.8306450028187404]","[0.10789285639116661,0.05719621302664254,0.08969406133723488]"
600,48951,788.0724170680298,1.437588307995341,27.808399013809513,90.5380785785448,8,"[0.013958108115146013,0.02284054055205711,0.03172297298896821,0.017764864873822197,0.015227027034704741,0.01649594595426347,0.02410945947161584,0.02284054055205711]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[1.437588307995341,1.437588307995341,1.437588307995341,1.437588307995341,1.437588307995341,1.437588307995341,1.437588307995341,1.437588307995341]","[0.8006878382415576,0.8146459463567036,0.8032256760806751,0.8349486490696433,0.8463689193456718,0.8552513517825829,0.8438310815065544,0.8489067571847893]","[27.39168435240238,27.767093072918097,30.28532922509128,25.0297948365591,27.84970495470093,30.032826666573992,29.79866890849075,27.317158592317735]","[0.7236661313756013,0.7236661313756013,0.7236661313756013,0.7236661313756013,0.7236661313756013,0.7236661313756013,0.7236661313756013,0.7236661313756013]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[1722110340,-31675247,448387244,2130962935,-253881234,2080365944,393847907,1420948682]","[91.7681303701747,94.76049200650695,87.58302071257481,97.63907260095891,86.39525515256243,90.71415912298025,82.37735036403474,90.36199803410933]","[0.8006878382415576,0.8146459463567036,0.8032256760806751,0.8349486490696433,0.8463689193456718,0.8552513517825829,0.8438310815065544,0.8489067571847893]","[0.1471945946688125,0.10532027032337446,0.10024459464513955,0.09009324328866972,0.1205472973580792,0.08247972977131734,0.10405135140381573,0.07740405409308243]"
600,48951,589.2968285362269,1.2912530303987313,15.235703278030284,158.05027191470745,1,"[0.006787750767191004]","[3.0]","[365.0]","[1.2912530303987313]","[0.722895456705842]","[15.235703278030284]","[0.5411357470488769]","[7.0]","[1.0]","[1781317619]","[158.05027191470745]","[0.722895456705842]","[0.2460559653106739]"
600,48951,658.0499980040294,1.3350834679452097,20.742048619354396,139.8129143899591,5,"[0.0,0.05470708929290136,0.022794620538708902,0.0,0.018235696430967122]","[3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0]","[1.3350834679452097,1.3350834679452097,1.3350834679452097,1.3350834679452097,1.3350834679452097]","[0.1413266473399952,0.7415849881926629,0.7841349465315862,0.1565230610324678,0.788693870639328]","[13.981920272707166,20.742048619354396,25.842630410978632,13.54237299325286,25.353660156635843]","[0.6042699706189434,0.6042699706189434,0.6042699706189434,0.6042699706189434,0.6042699706189434]","[7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0]","[978377731,-1305390529,-1713272166,-343904407,-1519135556]","[391.6042894465951,139.8129143899591,109.73547529652154,396.5407297142698,124.68246539411679]","[0.1413266473399952,0.7415849881926629,0.7841349465315862,0.1565230610324678,0.788693870639328]","[0.858597373624702,0.11093381995504999,0.13828736460150068,0.8434009599322294,0.1717194747249404]"
