X.step.,meanI,SdI,meanS,SdS,meanE,SdE,meanR,SdR
703,0.01212,0.005902749272973725,0.41256,0.029446707310471425,0.00652,0.0037429661925226293,0.5688,0.029109224290171477
704,0.0122,0.005364280958719597,0.4144,0.029446596421595594,0.0064,0.0036365491603879588,0.567,0.029369566366758422
705,0.01204,0.004856974787008128,0.41192,0.02835333907557792,0.00628,0.003476099150789927,0.56976,0.029567328908366226
706,0.01196,0.0045979587307625885,0.41324,0.02810734525249329,0.0062,0.003838579669298401,0.5686,0.028943999413363994
707,0.01188,0.005305522729059921,0.41092,0.028400086231544854,0.00584,0.003328050235099666,0.57136,0.029342286821554424
708,0.01196,0.005458414212414235,0.413,0.02803277964622626,0.00572,0.002996869114558712,0.56932,0.028831983374477056
709,0.01232,0.005943406568009045,0.41048,0.02799288539348992,0.00576,0.0030409450732914447,0.57144,0.029112140675221335
710,0.01236,0.005975323405132007,0.4114,0.02796864133202011,0.00588,0.0028688332265282787,0.57036,0.028897256419449714
711,0.01236,0.005169612940944774,0.40932,0.027852702942883115,0.00564,0.0031992346023410547,0.57268,0.029018249008343062
712,0.01212,0.0048556300165007275,0.41092,0.027345738018109914,0.00576,0.0031204395294802396,0.5712,0.028379354381346308
713,0.01204,0.0044901706708165585,0.40852,0.027326626022908834,0.00564,0.0035843195921646705,0.5738,0.028102581768243564
714,0.01208,0.004763123653525647,0.41016,0.027269898183505847,0.0054,0.003481730744843983,0.57236,0.028280490138061234
715,0.01148,0.004621334730776115,0.4076,0.02687841103175254,0.00588,0.003485480085809045,0.57504,0.02797444898328413
716,0.01148,0.0041168642713321785,0.40988,0.02648190757047967,0.0058000000000000005,0.0034582052676886297,0.57284,0.027556517063175096
717,0.0114,0.004558016038155376,0.40752,0.026454612652848365,0.00576,0.0033960361047094003,0.5753199999999999,0.0264794413900016
718,0.01128,0.004673153897202485,0.40896,0.026242946574231315,0.0058000000000000005,0.003313546715640915,0.57396,0.02662357402524218
719,0.01152,0.0050879609804690435,0.40668,0.026240986790803087,0.00552,0.0030118134749953004,0.57628,0.026969400650154813
720,0.01156,0.00513157492632523,0.4078,0.02675131124003503,0.00572,0.00310391457908972,0.57492,0.027238058608033966
721,0.0114,0.005115003939990902,0.40548,0.026322365751875538,0.00568,0.003413299319558418,0.57744,0.027201560579481154
722,0.0112,0.005046720495044484,0.40712,0.026332752942885035,0.00584,0.003564908333824508,0.57584,0.02738341521014915
723,0.0114,0.004242640687119285,0.40452,0.02652625961155458,0.0061600000000000005,0.004292185590448897,0.57792,0.02732707411326423
724,0.01152,0.004436582615721525,0.4062,0.025992934675815742,0.00596,0.004323452890683462,0.5763199999999999,0.026867353682072045
725,0.01144,0.004314947915120654,0.40336,0.025867606406942443,0.0064800000000000005,0.004011412291379256,0.57872,0.026826000181061006
726,0.01164,0.004654425149187357,0.40472,0.0256276636246292,0.00604,0.0038223830583679025,0.5776,0.02639109311715539
727,0.01168,0.005132688359516712,0.40268,0.02578912917633066,0.0054800000000000005,0.0030721925960035083,0.58016,0.025928756394460278
728,0.01168,0.005180182015555603,0.4038,0.025176114368461972,0.00572,0.0033322175003123304,0.5788,0.025545477654008115
729,0.01216,0.0061656057186257876,0.4012,0.025194751640055545,0.0054800000000000005,0.0034713991768302818,0.58116,0.02548497756782714
730,0.01188,0.0060259303625825175,0.40252,0.024637154619701968,0.0056,0.0034522988495984492,0.58,0.0250941085857674
