"BehaviorSpace results (NetLogo 6.2.2)"
"../repro-seir-master/model/m2-seir.nlogo"
"experiment"
"04/14/2023 16:45:27:554 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","pop-init","te-g","ti-g","infectionRadius-i","beta","tr-g","prop-infecte","[step]","propSuseptible","propExposed","propInfected","propRecovered"
"30","20000","3","7","1","0.5","365","0.1","291","0.22595","0.02235","0.0453","0.7064"
"22","20000","3","7","1","0.5","365","0.1","239","0.3947","0.00225","0.00365","0.5994"
"5","20000","3","7","1","0.5","365","0.1","155","0.2584","2.0E-4","7.0E-4","0.7407"
"21","20000","3","7","1","0.5","365","0.1","46","0.1616","0.15995","0.2895","0.38895"
"3","20000","3","7","1","0.5","365","0.1","149","0.23615","1.0E-4","3.0E-4","0.76345"
"15","20000","3","7","1","0.5","365","0.1","92","0.0964","0.00205","0.00725","0.8943"
"24","20000","3","7","1","0.5","365","0.1","105","0.13405","0.0012","0.0033","0.86145"
"20","20000","3","7","1","0.5","365","0.1","168","0.2771","0","1.0E-4","0.7228"
"10","20000","3","7","1","0.5","365","0.1","97","0.116","0.00155","0.0054","0.87705"
"19","20000","3","7","1","0.5","365","0.1","84","0.07505","0.00325","0.01465","0.90705"
"18","20000","3","7","1","0.5","365","0.1","81","0.06715","0.00405","0.0214","0.9074"
"14","20000","3","7","1","0.5","365","0.1","57","0.0513","0.039","0.1957","0.714"
"28","20000","3","7","1","0.5","365","0.1","167","0.27415","3.0E-4","5.5E-4","0.725"
"25","20000","3","7","1","0.5","365","0.1","147","0.24125","1.0E-4","5.0E-4","0.75815"
"9","20000","3","7","1","0.5","365","0.1","57","0.05605","0.03855","0.1999","0.7055"
"8","20000","3","7","1","0.5","365","0.1","143","0.21915","5.5E-4","0.00135","0.77895"
"23","20000","3","7","1","0.5","365","0.1","473","0.2398","0.01635","0.0358","0.70805"
"13","20000","3","7","1","0.5","365","0.1","151","0.2428","9.0E-4","0.00125","0.75505"
"22","20000","3","7","1","0.5","365","0.1","240","0.39515","0.00305","0.0039","0.5979"
"14","20000","3","7","1","0.5","365","0.1","58","0.04405","0.03745","0.1808","0.7377"
"12","20000","3","7","1","0.5","365","0.1","150","0.2354","1.5E-4","3.0E-4","0.76415"
"9","20000","3","7","1","0.5","365","0.1","58","0.0478","0.0376","0.185","0.7296"
"26","20000","3","7","1","0.5","365","0.1","154","0.2467","4.0E-4","0.0012","0.7517"
"17","20000","3","7","1","0.5","365","0.1","57","0.05165","0.03745","0.18975","0.72115"
"1","20000","3","7","1","0.5","365","0.1","150","0.2364","3.5E-4","7.0E-4","0.76255"
"2","20000","3","7","1","0.5","365","0.1","141","0.21615","5.0E-4","9.5E-4","0.7824"
"17","20000","3","7","1","0.5","365","0.1","58","0.04585","0.0359","0.1756","0.74265"
"23","20000","3","7","1","0.5","365","0.1","474","0.23495","0.01875","0.03555","0.71075"
"16","20000","3","7","1","0.5","365","0.1","200","0.3318","8.0E-4","0.0015","0.6659"
"18","20000","3","7","1","0.5","365","0.1","82","0.0683","0.00415","0.01905","0.9085"
"27","20000","3","7","1","0.5","365","0.1","180","0.304","2.5E-4","5.0E-4","0.69525"
"29","20000","3","7","1","0.5","365","0.1","198","0.32325","4.5E-4","8.5E-4","0.67545"
"24","20000","3","7","1","0.5","365","0.1","106","0.1362","0.0014","0.0032","0.8592"
"10","20000","3","7","1","0.5","365","0.1","98","0.1183","0.0017","0.0051","0.8749"
"4","20000","3","7","1","0.5","365","0.1","150","0.2428","5.0E-4","4.5E-4","0.75625"
"15","20000","3","7","1","0.5","365","0.1","93","0.1005","0.0017","0.00685","0.89095"
"19","20000","3","7","1","0.5","365","0.1","85","0.0783","0.00305","0.0134","0.90525"
"3","20000","3","7","1","0.5","365","0.1","150","0.23795","1.0E-4","3.0E-4","0.76165"
"22","20000","3","7","1","0.5","365","0.1","241","0.39595","0.00315","0.00425","0.59665"
"14","20000","3","7","1","0.5","365","0.1","59","0.0457","0.02845","0.1663","0.75955"
"30","20000","3","7","1","0.5","365","0.1","292","0.22045","0.02395","0.04535","0.71025"
"6","20000","3","7","1","0.5","365","0.1","147","0.235","3.5E-4","7.0E-4","0.76395"
"9","20000","3","7","1","0.5","365","0.1","59","0.04905","0.02875","0.17035","0.75185"
"23","20000","3","7","1","0.5","365","0.1","475","0.2393","0.016","0.0354","0.7093"
"5","20000","3","7","1","0.5","365","0.1","156","0.2606","1.5E-4","7.0E-4","0.73855"
"14","20000","3","7","1","0.5","365","0.1","60","0.0401","0.0273","0.1519","0.7807"
"17","20000","3","7","1","0.5","365","0.1","59","0.0466","0.02815","0.1621","0.76315"
"9","20000","3","7","1","0.5","365","0.1","60","0.0423","0.0297","0.1567","0.7713"
"23","20000","3","7","1","0.5","365","0.1","476","0.2346","0.0181","0.03555","0.71175"
"8","20000","3","7","1","0.5","365","0.1","144","0.22125","5.5E-4","0.0014","0.7768"
"18","20000","3","7","1","0.5","365","0.1","83","0.0722","0.0039","0.01715","0.90675"
"17","20000","3","7","1","0.5","365","0.1","60","0.04055","0.02845","0.1472","0.7838"
"19","20000","3","7","1","0.5","365","0.1","86","0.0801","0.003","0.01315","0.90375"
"7","20000","3","7","1","0.5","365","0.1","45","0.24745","0.1412","0.28265","0.3287"
"13","20000","3","7","1","0.5","365","0.1","152","0.2448","7.0E-4","0.00125","0.75325"
"2","20000","3","7","1","0.5","365","0.1","142","0.2181","5.5E-4","9.0E-4","0.78045"
"22","20000","3","7","1","0.5","365","0.1","242","0.39725","0.00305","0.00465","0.59505"
"15","20000","3","7","1","0.5","365","0.1","94","0.10295","0.0015","0.00665","0.8889"
"7","20000","3","7","1","0.5","365","0.1","46","0.18145","0.16815","0.2887","0.3617"
"25","20000","3","7","1","0.5","365","0.1","148","0.24315","1.0E-4","4.5E-4","0.7563"
"14","20000","3","7","1","0.5","365","0.1","61","0.042","0.0218","0.14015","0.79605"
"18","20000","3","7","1","0.5","365","0.1","84","0.0743","0.0031","0.01605","0.90655"
"20","20000","3","7","1","0.5","365","0.1","169","0.2796","0","1.0E-4","0.7203"
"9","20000","3","7","1","0.5","365","0.1","61","0.04485","0.02265","0.14355","0.78895"
"14","20000","3","7","1","0.5","365","0.1","62","0.0391","0.02215","0.1271","0.81165"
"23","20000","3","7","1","0.5","365","0.1","477","0.2391","0.01565","0.0347","0.71055"
"28","20000","3","7","1","0.5","365","0.1","168","0.2761","4.5E-4","5.0E-4","0.72295"
"12","20000","3","7","1","0.5","365","0.1","151","0.2376","2.0E-4","3.0E-4","0.7619"
"17","20000","3","7","1","0.5","365","0.1","61","0.04275","0.02205","0.1327","0.8025"
"26","20000","3","7","1","0.5","365","0.1","155","0.24955","3.5E-4","0.00125","0.74885"
"10","20000","3","7","1","0.5","365","0.1","99","0.12185","0.0011","0.0049","0.87215"
"9","20000","3","7","1","0.5","365","0.1","62","0.04115","0.022","0.13055","0.8063"
"24","20000","3","7","1","0.5","365","0.1","107","0.1392","0.0013","0.0031","0.8564"
"1","20000","3","7","1","0.5","365","0.1","151","0.23855","4.0E-4","7.0E-4","0.76035"
"23","20000","3","7","1","0.5","365","0.1","478","0.2346","0.01815","0.03465","0.7126"
"17","20000","3","7","1","0.5","365","0.1","62","0.03925","0.02125","0.1221","0.8174"
"22","20000","3","7","1","0.5","365","0.1","243","0.39815","0.0031","0.00515","0.5936"
"6","20000","3","7","1","0.5","365","0.1","148","0.2371","2.0E-4","8.0E-4","0.7619"
"19","20000","3","7","1","0.5","365","0.1","87","0.0842","0.00235","0.012","0.90145"
"14","20000","3","7","1","0.5","365","0.1","63","0.04235","0.01695","0.11595","0.82475"
"16","20000","3","7","1","0.5","365","0.1","201","0.33365","7.5E-4","0.00165","0.66395"
"27","20000","3","7","1","0.5","365","0.1","181","0.306","1.5E-4","6.0E-4","0.69325"
"18","20000","3","7","1","0.5","365","0.1","85","0.07795","0.0024","0.0151","0.90455"
"15","20000","3","7","1","0.5","365","0.1","95","0.1064","0.0016","0.00585","0.88615"
"4","20000","3","7","1","0.5","365","0.1","151","0.2449","3.5E-4","6.5E-4","0.7541"
"3","20000","3","7","1","0.5","365","0.1","151","0.2404","5.0E-5","3.0E-4","0.75925"
"29","20000","3","7","1","0.5","365","0.1","199","0.32475","3.0E-4","8.5E-4","0.6741"
"9","20000","3","7","1","0.5","365","0.1","63","0.0434","0.01825","0.117","0.82135"
"14","20000","3","7","1","0.5","365","0.1","64","0.04005","0.0166","0.1066","0.83675"
"21","20000","3","7","1","0.5","365","0.1","47","0.162","0.1249","0.2914","0.4217"
"23","20000","3","7","1","0.5","365","0.1","479","0.2395","0.0163","0.0339","0.7103"
"17","20000","3","7","1","0.5","365","0.1","63","0.04205","0.01705","0.11185","0.82905"
"22","20000","3","7","1","0.5","365","0.1","244","0.39855","0.00345","0.0055","0.5925"
"19","20000","3","7","1","0.5","365","0.1","88","0.08605","0.00235","0.0108","0.9008"
"10","20000","3","7","1","0.5","365","0.1","100","0.1238","0.0013","0.00415","0.87075"
"30","20000","3","7","1","0.5","365","0.1","293","0.22","0.02315","0.0446","0.71225"
"21","20000","3","7","1","0.5","365","0.1","48","0.1182","0.13545","0.28855","0.4578"
"9","20000","3","7","1","0.5","365","0.1","64","0.04145","0.0176","0.1078","0.83315"
"24","20000","3","7","1","0.5","365","0.1","108","0.1419","0.0011","0.00325","0.85375"
"5","20000","3","7","1","0.5","365","0.1","157","0.2629","2.0E-4","6.0E-4","0.7363"
"8","20000","3","7","1","0.5","365","0.1","145","0.22385","5.0E-4","0.0014","0.77425"
"17","20000","3","7","1","0.5","365","0.1","64","0.04","0.0163","0.1017","0.842"
"23","20000","3","7","1","0.5","365","0.1","480","0.2352","0.01845","0.0339","0.71245"
"11","20000","3","7","1","0.5","365","0.1","45","0.24865","0.14425","0.27655","0.33055"
"2","20000","3","7","1","0.5","365","0.1","143","0.22075","3.5E-4","0.0011","0.7778"
"18","20000","3","7","1","0.5","365","0.1","86","0.07915","0.0028","0.01345","0.9046"
"11","20000","3","7","1","0.5","365","0.1","46","0.1841","0.16775","0.2844","0.36375"
"12","20000","3","7","1","0.5","365","0.1","152","0.23925","3.0E-4","3.0E-4","0.76015"
"13","20000","3","7","1","0.5","365","0.1","153","0.2467","5.0E-4","0.0014","0.7514"
"26","20000","3","7","1","0.5","365","0.1","156","0.2514","5.0E-4","0.0011","0.747"
"20","20000","3","7","1","0.5","365","0.1","170","0.2819","0","1.0E-4","0.718"
"14","20000","3","7","1","0.5","365","0.1","65","0.042","0.01365","0.09595","0.8484"
"15","20000","3","7","1","0.5","365","0.1","96","0.1082","0.0015","0.00515","0.88515"
"1","20000","3","7","1","0.5","365","0.1","152","0.24085","3.5E-4","7.0E-4","0.7581"
"14","20000","3","7","1","0.5","365","0.1","66","0.0407","0.0128","0.0872","0.8593"
"22","20000","3","7","1","0.5","365","0.1","245","0.3995","0.0035","0.0057","0.5913"
"9","20000","3","7","1","0.5","365","0.1","65","0.0448","0.01435","0.09855","0.8423"
"17","20000","3","7","1","0.5","365","0.1","65","0.0407","0.0139","0.092","0.8534"
"23","20000","3","7","1","0.5","365","0.1","481","0.24015","0.0173","0.0326","0.70995"
"9","20000","3","7","1","0.5","365","0.1","66","0.0432","0.0143","0.0883","0.8542"
"19","20000","3","7","1","0.5","365","0.1","89","0.0895","0.00215","0.01025","0.8981"
"17","20000","3","7","1","0.5","365","0.1","66","0.04045","0.0136","0.0834","0.86255"
"25","20000","3","7","1","0.5","365","0.1","149","0.2459","1.0E-4","3.5E-4","0.75365"
"3","20000","3","7","1","0.5","365","0.1","152","0.2431","1.0E-4","2.5E-4","0.75655"
"23","20000","3","7","1","0.5","365","0.1","482","0.236","0.0188","0.03265","0.71255"
"4","20000","3","7","1","0.5","365","0.1","152","0.2469","5.0E-4","6.0E-4","0.752"
"6","20000","3","7","1","0.5","365","0.1","149","0.2397","1.5E-4","7.5E-4","0.7594"
"18","20000","3","7","1","0.5","365","0.1","87","0.08205","0.00295","0.0117","0.9033"
"22","20000","3","7","1","0.5","365","0.1","246","0.39935","0.0041","0.00575","0.5908"
"14","20000","3","7","1","0.5","365","0.1","67","0.0438","0.0105","0.0795","0.8662"
"8","20000","3","7","1","0.5","365","0.1","146","0.22615","4.5E-4","0.00145","0.77195"
"30","20000","3","7","1","0.5","365","0.1","294","0.21525","0.0229","0.046","0.71585"
"10","20000","3","7","1","0.5","365","0.1","101","0.12695","0.00135","0.00395","0.86775"
"16","20000","3","7","1","0.5","365","0.1","202","0.33505","5.5E-4","0.00195","0.66245"
"27","20000","3","7","1","0.5","365","0.1","182","0.30775","1.5E-4","6.0E-4","0.6915"
"2","20000","3","7","1","0.5","365","0.1","144","0.22265","2.5E-4","0.0013","0.7758"
"29","20000","3","7","1","0.5","365","0.1","200","0.3267","2.5E-4","0.001","0.67205"
"5","20000","3","7","1","0.5","365","0.1","158","0.26495","3.0E-4","4.5E-4","0.7343"
"19","20000","3","7","1","0.5","365","0.1","90","0.09195","0.00215","0.0092","0.8967"
"14","20000","3","7","1","0.5","365","0.1","68","0.0438","0.01035","0.07405","0.8718"
"17","20000","3","7","1","0.5","365","0.1","67","0.0427","0.01055","0.0756","0.87115"
"24","20000","3","7","1","0.5","365","0.1","109","0.14535","0.00105","0.00325","0.85035"
"9","20000","3","7","1","0.5","365","0.1","67","0.0462","0.01145","0.07985","0.8625"
"28","20000","3","7","1","0.5","365","0.1","169","0.27845","6.0E-4","4.5E-4","0.7205"
"15","20000","3","7","1","0.5","365","0.1","97","0.11155","0.0015","0.00475","0.8822"
"23","20000","3","7","1","0.5","365","0.1","483","0.2409","0.0173","0.0317","0.7101"
"13","20000","3","7","1","0.5","365","0.1","154","0.2487","5.0E-4","0.0014","0.7494"
"18","20000","3","7","1","0.5","365","0.1","88","0.08475","0.00295","0.01095","0.90135"
"9","20000","3","7","1","0.5","365","0.1","68","0.0443","0.01195","0.0721","0.87165"
"17","20000","3","7","1","0.5","365","0.1","68","0.04325","0.00985","0.0686","0.8783"
"23","20000","3","7","1","0.5","365","0.1","484","0.23775","0.0181","0.03255","0.7116"
"22","20000","3","7","1","0.5","365","0.1","247","0.4001","0.0043","0.0059","0.5897"
"14","20000","3","7","1","0.5","365","0.1","69","0.046","0.00885","0.0664","0.87875"
"7","20000","3","7","1","0.5","365","0.1","47","0.18145","0.1313","0.29005","0.3972"
"12","20000","3","7","1","0.5","365","0.1","153","0.2414","2.5E-4","2.5E-4","0.7581"
"10","20000","3","7","1","0.5","365","0.1","102","0.12835","0.00135","0.00375","0.86655"
"7","20000","3","7","1","0.5","365","0.1","48","0.1332","0.14335","0.29005","0.4334"
"26","20000","3","7","1","0.5","365","0.1","157","0.25355","7.5E-4","0.001","0.7447"
"21","20000","3","7","1","0.5","365","0.1","49","0.1194","0.1024","0.2886","0.4896"
"1","20000","3","7","1","0.5","365","0.1","153","0.2432","3.5E-4","7.5E-4","0.7557"
"21","20000","3","7","1","0.5","365","0.1","50","0.08775","0.10625","0.2802","0.5258"
"14","20000","3","7","1","0.5","365","0.1","70","0.0456","0.0092","0.0598","0.8854"
"17","20000","3","7","1","0.5","365","0.1","69","0.04575","0.00805","0.0623","0.8839"
"20","20000","3","7","1","0.5","365","0.1","171","0.2839","0","1.0E-4","0.716"
"9","20000","3","7","1","0.5","365","0.1","69","0.04775","0.0091","0.0661","0.87705"
"15","20000","3","7","1","0.5","365","0.1","98","0.11425","0.0015","0.0042","0.88005"
"24","20000","3","7","1","0.5","365","0.1","110","0.148","0.00135","0.00295","0.8477"
"6","20000","3","7","1","0.5","365","0.1","150","0.24155","2.5E-4","6.5E-4","0.75755"
"19","20000","3","7","1","0.5","365","0.1","91","0.0951","0.00225","0.0086","0.89405"
"25","20000","3","7","1","0.5","365","0.1","150","0.2479","1.0E-4","2.5E-4","0.75175"
"22","20000","3","7","1","0.5","365","0.1","248","0.4005","0.00375","0.00635","0.5894"
"23","20000","3","7","1","0.5","365","0.1","485","0.2436","0.016","0.0323","0.7081"
"17","20000","3","7","1","0.5","365","0.1","70","0.0457","0.00795","0.05625","0.8901"
"9","20000","3","7","1","0.5","365","0.1","70","0.04855","0.0085","0.06","0.88295"
"18","20000","3","7","1","0.5","365","0.1","89","0.0884","0.00235","0.0102","0.89905"
"23","20000","3","7","1","0.5","365","0.1","486","0.23885","0.01945","0.0322","0.7095"
"3","20000","3","7","1","0.5","365","0.1","153","0.24555","1.5E-4","2.0E-4","0.7541"
"4","20000","3","7","1","0.5","365","0.1","153","0.24935","4.0E-4","6.0E-4","0.74965"
"14","20000","3","7","1","0.5","365","0.1","71","0.0482","0.00765","0.0543","0.88985"
"8","20000","3","7","1","0.5","365","0.1","147","0.22845","5.0E-4","0.0013","0.76975"
"2","20000","3","7","1","0.5","365","0.1","145","0.2248","2.5E-4","0.00115","0.7738"
"19","20000","3","7","1","0.5","365","0.1","92","0.0969","0.0026","0.0076","0.8929"
"30","20000","3","7","1","0.5","365","0.1","295","0.21505","0.02105","0.0466","0.7173"
"22","20000","3","7","1","0.5","365","0.1","249","0.40125","0.0039","0.0062","0.58865"
"14","20000","3","7","1","0.5","365","0.1","72","0.0485","0.0083","0.0481","0.8951"
"17","20000","3","7","1","0.5","365","0.1","71","0.04945","0.0069","0.04935","0.8943"
"18","20000","3","7","1","0.5","365","0.1","90","0.09075","0.00235","0.0092","0.8977"
"9","20000","3","7","1","0.5","365","0.1","71","0.05215","0.00655","0.05455","0.88675"
"5","20000","3","7","1","0.5","365","0.1","159","0.2673","4.0E-4","4.5E-4","0.73185"
"12","20000","3","7","1","0.5","365","0.1","154","0.24315","1.5E-4","3.0E-4","0.7564"
"27","20000","3","7","1","0.5","365","0.1","183","0.30895","5.5E-4","5.5E-4","0.68995"
"23","20000","3","7","1","0.5","365","0.1","487","0.2431","0.0163","0.03315","0.70745"
"29","20000","3","7","1","0.5","365","0.1","201","0.3288","3.0E-4","0.00105","0.66985"
"26","20000","3","7","1","0.5","365","0.1","158","0.25535","8.5E-4","8.5E-4","0.74295"
"28","20000","3","7","1","0.5","365","0.1","170","0.28085","6.5E-4","5.0E-4","0.718"
"1","20000","3","7","1","0.5","365","0.1","154","0.24535","3.0E-4","8.0E-4","0.75355"
"16","20000","3","7","1","0.5","365","0.1","203","0.3368","7.5E-4","0.00185","0.6606"
"10","20000","3","7","1","0.5","365","0.1","103","0.13115","0.00105","0.00375","0.86405"
"13","20000","3","7","1","0.5","365","0.1","155","0.2504","4.0E-4","0.00135","0.74785"
"17","20000","3","7","1","0.5","365","0.1","72","0.05005","0.00675","0.0452","0.898"
"9","20000","3","7","1","0.5","365","0.1","72","0.05295","0.0067","0.0494","0.89095"
"15","20000","3","7","1","0.5","365","0.1","99","0.1175","0.0013","0.004","0.8772"
"23","20000","3","7","1","0.5","365","0.1","488","0.2397","0.01825","0.0328","0.70925"
"11","20000","3","7","1","0.5","365","0.1","47","0.18485","0.1308","0.28465","0.3997"
"20","20000","3","7","1","0.5","365","0.1","172","0.28555","0","1.0E-4","0.71435"
"22","20000","3","7","1","0.5","365","0.1","250","0.4019","0.0043","0.00655","0.58725"
"11","20000","3","7","1","0.5","365","0.1","48","0.1362","0.1465","0.2821","0.4352"
"14","20000","3","7","1","0.5","365","0.1","73","0.0516","0.007","0.04445","0.89695"
"24","20000","3","7","1","0.5","365","0.1","111","0.15055","0.0015","0.0029","0.84505"
"21","20000","3","7","1","0.5","365","0.1","51","0.08845","0.08155","0.2705","0.5595"
"21","20000","3","7","1","0.5","365","0.1","52","0.0668","0.08175","0.25865","0.5928"
"3","20000","3","7","1","0.5","365","0.1","154","0.24775","1.5E-4","1.5E-4","0.75195"
"19","20000","3","7","1","0.5","365","0.1","93","0.0997","0.0024","0.00705","0.89085"
"14","20000","3","7","1","0.5","365","0.1","74","0.05285","0.00575","0.04155","0.89985"
"8","20000","3","7","1","0.5","365","0.1","148","0.2306","5.5E-4","0.0013","0.76755"
"4","20000","3","7","1","0.5","365","0.1","154","0.25165","5.0E-4","5.5E-4","0.7473"
"2","20000","3","7","1","0.5","365","0.1","146","0.2269","2.0E-4","0.001","0.7719"
"17","20000","3","7","1","0.5","365","0.1","73","0.05375","0.00565","0.0408","0.8998"
"6","20000","3","7","1","0.5","365","0.1","151","0.24295","4.0E-4","5.0E-4","0.75615"
"18","20000","3","7","1","0.5","365","0.1","91","0.09465","0.00205","0.00855","0.89475"
"23","20000","3","7","1","0.5","365","0.1","489","0.24405","0.0149","0.0345","0.70655"
"9","20000","3","7","1","0.5","365","0.1","73","0.05595","0.0061","0.04315","0.8948"
"30","20000","3","7","1","0.5","365","0.1","296","0.21065","0.02135","0.0467","0.7213"
"10","20000","3","7","1","0.5","365","0.1","104","0.1329","0.00145","0.0034","0.86225"
"15","20000","3","7","1","0.5","365","0.1","100","0.11945","0.0012","0.0038","0.87555"
"22","20000","3","7","1","0.5","365","0.1","251","0.4025","0.00405","0.00715","0.5863"
"17","20000","3","7","1","0.5","365","0.1","74","0.05485","0.00565","0.0364","0.9031"
